"Gene","mean_Control","mean_GHR-KO","sd_Control","sd_GHR-KO","Cohens.d_genotype","mean_Female","mean_Male","sd_Female","sd_Male","Cohens.d_sex","anova_p_val_genotype","anova_p_val_sex","anova_p_val_genotype:sex","adjusted_p_val_genotype","adjusted_p_val_sex","adjusted_p_val_genotype:sex","4721","4945","4715","4718","4524","4722","4716","4717","THSD_pair"
"ADD3",27.0031580925,27.30619192,0.210716711320691,0.0639852947948458,1.94605322908561,27.21344328,27.0959067325,0.145926246574568,0.281444407798714,-0.524316080145207,0.0532175541620904,0.35159695925271,0.440166004564865,0.363908431387382,0.713605776614677,0.765068628374394,27.38459206,27.24979591,27.258358,27.33202171,27.18631363,27.03307152,27.09164238,26.70160484,NA
"ADH5",29.6247901925,29.689653875,0.130860071101146,0.164263826697387,0.436780279147854,29.6562256825,29.658218385,0.127793149643139,0.174865924363851,0.0130115351735196,0.394229521285128,0.978029068396803,0.0325958244908787,0.73869318081357,0.993450061134875,0.2854870224421,29.4731102,29.68590546,29.86972237,29.72987747,29.7704258,29.69546127,29.48684883,29.54642487,NA
"ADI1",27.490603445,27.4034805325,0.135386140125263,0.378045917882483,-0.306831574934649,27.34922886,27.5448551175,0.282086614072598,0.247431696903815,0.737306498697216,0.493699714841106,0.16642955321229,0.0287281443361952,0.799635636677056,0.562496435691801,0.273133789521874,27.19469643,27.02939034,27.50081635,27.88901901,27.58269119,27.59013748,27.49029541,27.2992897,NA
"ADIPOQ",25.0550513275,26.1040272725,0.737450985763516,0.160718707061838,1.96549056948247,25.75996256,25.39911604,0.694284152172159,0.856968021597549,-0.462695109015033,0.0493715312855967,0.391709285140827,0.349707118252216,0.352199635083664,0.737314277569931,0.713116596885594,26.21944809,25.95149231,25.98078537,26.26438332,26.13672638,24.73218346,24.48944473,24.86185074,NA
"ADIRF",29.691049575,29.533791065,0.172394396789473,0.246320355492279,-0.739708217945061,29.6521148675,29.5727257725,0.260167119901009,0.18706065595148,-0.350377201056094,0.360951389987739,0.630328259046623,0.280682884591059,0.718418504840066,0.873375858088394,0.667079171081729,29.66932297,29.28749275,29.80923653,29.36911201,29.8946228,29.75702095,29.61559868,29.49695587,NA
"ADK",27.078501225,26.9093470575,0.0664093251425436,0.222780285849029,-1.02904647656519,27.044029235,26.9438190475,0.0350395213035604,0.255331523014497,-0.549883953579556,0.195989547358831,0.410346121242926,0.233509054741272,0.594078585505508,0.744282453777379,0.628462774186801,27.07724571,26.99464035,26.98446274,26.58103943,27.0498867,27.05434418,27.0326519,27.17712212,NA
"ADNP",24.7131462075,23.97649765,0.175979532283793,0.417809790553405,-2.29791360750642,24.3827142725,24.306929585,0.5022252896372,0.55789075476492,-0.142777627970668,0.0509319042727344,0.790661723311032,0.648292597193013,0.357743255759985,0.936814344892768,0.880633747392802,23.98768616,23.90961838,24.51304054,23.49564552,24.81533623,24.81821632,24.76754379,24.45148849,NA
"ADPRH",24.29078293,24.899469375,0.225767745423776,0.26570842992604,2.46883330743157,24.50905323,24.681199075,0.467331346703384,0.361132645870204,0.412205452924797,0.0246521719140823,0.37694612704985,0.35717978042807,0.249899979736456,0.728088602495018,0.716191252037822,24.83638954,24.97066307,25.21378517,24.57703972,24.22354126,24.00561905,24.51687813,24.41709328,NA
"ADPRS",24.6803607925,25.8672676075,1.33425870137493,0.115793435840864,1.2533207717852,25.57080841,24.97681999,0.839221367972236,1.33914609376656,-0.531534084824283,0.173211853825453,0.454019427184593,0.500751471234201,0.571411222081476,0.772488535697627,0.804305087133555,25.97886658,25.81953239,25.72704887,25.94362259,26.15587807,24.3289566,23.02096939,25.21563911,NA
"ADRM1",26.4568734175,26.6430125225,0.0744629346540497,0.146972411148345,1.59772764736572,26.566459655,26.533426285,0.167497999906825,0.146496007525897,-0.209938556785166,0.108112161754605,0.732850846589058,0.404608026305531,0.479937721643318,0.913780343229339,0.742718573345256,26.76938629,26.63367271,26.72923088,26.43976021,26.46287155,26.39990807,26.55999184,26.40472221,NA
"ADSL",25.3860178,25.3301048275,0.141458313565929,0.0812977812309956,-0.484646764652099,25.3496661175,25.36645651,0.104197479747159,0.132886785397674,0.140614934212233,0.551906895107286,0.855047443208414,0.312009230080289,0.828892773939415,0.957776392417235,0.68640673775338,25.25810623,25.28566742,25.33405113,25.44259453,25.36422729,25.49066353,25.19430161,25.49487877,NA
"ADSS2",24.40693903,25.2407460225,0.733520157326698,0.190927246740092,1.55572779580353,24.9796280875,24.668056965,0.599081129840943,0.783823019266142,-0.446636310946806,0.128474400788426,0.514455483310676,0.89382481209891,0.516989315486009,0.811357779106966,0.970536304171403,25.27536774,25.4556942,24.99183273,25.24008942,25.07577896,24.11167145,23.50957298,24.93073273,NA
"AFG3L2",26.335092545,26.134229185,0.0803748393797398,0.109969876227958,-2.0854651247948,26.21415758,26.25516415,0.205799682754963,0.044456114679736,0.275435734387825,0.00683054958159836,0.353931726847936,0.0224588954412452,0.144550625295114,0.71408207898074,0.242805319680205,26.01631355,26.06964493,26.25333405,26.19762421,26.32041168,26.45026016,26.26420403,26.30549431,NA
"AGA",26.8114819525,26.75901413,0.132429243693196,0.0491043012913269,-0.525351935013405,26.8280296325,26.74246645,0.121322133140545,0.0467356373616327,-0.930714408727844,0.523466709637873,0.318382395658325,0.956722650213936,0.813587952458182,0.692055655376424,0.988221530803018,26.81531143,26.78394127,26.70990944,26.72689438,26.71423912,26.99862671,26.81176376,26.72129822,NA
"AGFG1",24.9847440725,24.952607155,0.827568703649948,0.744724793465902,-0.0408224045268572,24.922721865,25.0146293625,0.75449857796364,0.815643346502823,0.116980365445014,0.955927017111806,0.874603850009212,0.212399047151282,0.988221530803018,0.964956613595688,0.612889055341205,25.15255547,23.85069847,25.44164467,25.36553001,25.06894875,25.61868477,23.79267311,25.45866966,NA
"AGFG2",24.3352437025,24.6525287625,0.807241095077439,0.415245088987587,0.494291846115644,24.0891175275,24.8986549375,0.649602392692215,0.179711050462901,1.69859731168152,0.285974139979655,0.0348754117728712,0.0952260778991667,0.67089533239227,0.294308331004158,0.454065810470417,24.0556488,25.00088501,24.71051216,24.84306908,23.80457306,23.49536324,25.14030838,24.90073013,NA
"AGK",27.14853668,27.211342335,0.229786607277707,0.0846610340621554,0.362701192658938,27.124846935,27.23503208,0.204288823741996,0.113010212581237,0.667450327441826,0.509174938525827,0.272912662695793,0.0655193882236853,0.807734818438091,0.663049536826497,0.390071255844917,27.22214127,27.30877876,27.21215439,27.10229492,26.83869934,27.12976837,27.24934387,27.37633514,NA
"AGO3",26.63177061,26.34319544,0.470478321934446,0.151000333375277,-0.825932863629375,26.3783526425,26.5966134075,0.327078913347512,0.40115946289209,0.596343636713412,0.28947398966989,0.408367219499697,0.26295273129913,0.672331645288031,0.744282453777379,0.655665009625616,26.24535942,26.53064919,26.19919777,26.39757538,26.74278259,25.99461937,26.66315842,27.12652206,NA
"AGPAT5",25.07034111,25.204413415,0.243872683929637,0.274062110443581,0.516841617099108,25.25603056,25.018723965,0.11650478585481,0.308951781317255,-1.01639522916941,0.519935718421023,0.280399429834459,0.894522575721345,0.812141014093998,0.667079171081729,0.970764298292219,25.40073776,25.21852303,24.81245041,25.38594246,25.12297249,25.28188896,24.71915817,25.15734482,NA
"AGR2",27.719228745,29.157737255,0.667971971186922,0.296807130295301,2.78318808998662,28.4633955975,28.4135704025,1.00002298835787,0.955048605306742,-0.0509567190195696,0.0322229589317149,0.916519996155044,0.933827945189165,0.283860764448454,0.975311781621335,0.981021143545066,29.33783722,29.06691933,29.44446754,28.78172493,28.34853554,27.1002903,28.24290848,27.18518066,NA
"AGRN",30.10878658,30.43187237,0.211100142967731,0.202253507911193,1.56288359876672,30.3165488225,30.2241101275,0.300956167976029,0.242462671405266,-0.338257656337005,0.134022933714628,0.620050346335604,0.86890921315975,0.522867897972394,0.867226565347013,0.963415238993622,30.69784927,30.22802544,30.46596909,30.33564568,30.36463165,29.97568893,30.1940155,29.90081024,NA
"AGT",25.9016795175,25.93781948,0.306350379695554,0.133219618636937,0.1529940167979,26.000860215,25.8386387825,0.196353324004021,0.237424226298382,-0.744617392710853,0.850764338019668,0.418702744234835,0.586618877809089,0.956772416463259,0.74935164026968,0.846619422028849,26.12224197,25.80926323,25.88597488,25.93379784,25.86024666,26.211689,25.49567223,26.03911018,NA
"AHCY",31.25881195,31.215348245,0.144561332227101,0.0641942504840494,-0.388604481944941,31.3205361375,31.1536240575,0.0674817175775801,0.0561373241690703,-2.68912712872778,0.328356513114012,0.0129351196050578,0.201446245613181,0.69956806673045,0.190765823734935,0.599191102933002,31.289011,31.24892426,31.16716385,31.15629387,31.33878326,31.40542603,31.2130928,31.07794571,NA
"AHCYL1",28.823664665,28.86818075,0.0397353915792433,0.0509311657888065,0.974571603716663,28.85388708,28.837958335,0.0438304369014498,0.0583416580545917,-0.308704253197849,0.312861867684035,0.700906870256704,0.863038075245975,0.686506893520474,0.901071913524002,0.959647065640764,28.84041214,28.91897392,28.90230751,28.81102943,28.83068466,28.8254776,28.77105522,28.86744118,NA
"AHCYL2",24.5785756075,25.402392385,0.850574826441127,0.344218406035865,1.26969353557101,24.91670656,25.0642614325,0.875930516762167,0.715991623248475,0.184450920190407,0.213153829876091,0.80413587931989,0.96649817261409,0.612889055341205,0.940162281802024,0.991617705277308,24.91744995,25.71489334,25.55092239,25.42630386,23.69702339,25.33745956,25.27625465,24.00356483,NA
"AHNAK",30.0166530625,30.567644595,0.327404144994948,0.210766179932297,2.00118671163095,30.3323688525,30.251928805,0.529544807161966,0.263208787342268,-0.19237189842415,0.0666092719783393,0.733383566177243,0.49703048843692,0.391782759465719,0.913780343229339,0.802337437553147,30.58924484,30.79079247,30.60814285,30.28239822,30.36796761,29.58147049,30.10985947,30.00731468,NA
"AHSA1",28.092557905,28.1020979875,0.135317947564422,0.10018267530102,0.0801326727635175,28.097813605,28.0968422875,0.0364854592665262,0.16454899909523,-0.0081500304403342,0.928077130815536,0.992663287989733,0.605730627102199,0.97851691899875,0.997528269039393,0.859156016433954,28.04978371,28.09984016,28.01563263,28.24313545,28.13848495,28.1031456,27.9044342,28.22416687,NA
"AHSG",31.2782311425,31.4248743075,0.268968352673803,0.26264083892943,0.551656295155227,31.4977164275,31.2053890225,0.223369011547902,0.220899088073829,-1.31597514052996,0.450961306248346,0.171554838844696,0.770877613001458,0.771104391004824,0.56868662969471,0.92715161178234,31.71918488,31.36812401,31.0952816,31.51690674,31.65130043,31.25225639,31.01265335,31.1967144,NA
"AIFM1",27.125992775,27.319071295,0.132996640350043,0.129087981902882,1.47324211342289,27.2461290375,27.1989350325,0.20346610980325,0.127755167264014,-0.27780449625908,0.109870135287437,0.642861492224177,0.281115370771858,0.482220458770288,0.879136198842918,0.667079171081729,27.43181229,27.37085915,27.13418198,27.33943176,27.20489883,26.97694588,27.05579376,27.26633263,NA
"AIMP1",28.28202963,28.42428875,0.174296170361554,0.068745247677142,1.07376743995143,28.416855335,28.289463045,0.0864966669994025,0.174057361598727,-0.926916768710097,0.14231807453881,0.177843459992133,0.231687114260916,0.532865348854614,0.574910492124175,0.628462774186801,28.51600456,28.35005379,28.40839577,28.42270088,28.33892059,28.4624424,28.04676819,28.27998734,NA
"AIMP2",27.21320915,27.20334387,0.140092785413409,0.314511205733999,-0.0405215389742944,27.14080286,27.27575016,0.208944537554019,0.250618901784372,0.584884828011258,0.948463099801189,0.400033231451782,0.124554106365794,0.986898826232812,0.741293808045719,0.509319605263711,26.92716599,27.06650734,27.16853905,27.6511631,27.42326164,27.14627647,27.1457901,27.13750839,NA
"AIP",26.1316881175,26.0694780325,0.159851605574081,0.0374362810371809,-0.535875735253361,26.129315375,26.071850775,0.161016643859803,0.0375001461018926,-0.491557978633688,0.517709734438395,0.548510433567111,0.41728764446587,0.811862992642029,0.827351625678001,0.749102123018364,26.09936714,26.01771545,26.06640625,26.09442329,26.03515053,26.36502838,26.10531616,26.0212574,NA
"AK1",29.00950527,29.057294845,0.072778341938906,0.184812513394878,0.340260640808316,28.98357868,29.083221435,0.0896560126203503,0.162226985425325,0.760257513191343,0.537492068420327,0.232872635833,0.0739514509687918,0.821466598921634,0.628462774186801,0.411103475125029,28.87701225,28.96730232,29.3049984,29.07986641,28.99526024,29.09473991,28.91968536,29.02833557,NA
"AK2",26.3670115475,26.5463566775,0.254247760352942,0.171436132272347,0.827115431056037,26.5537047375,26.3596634875,0.203091193846733,0.22164840937169,-0.912824289959231,0.314520349603391,0.28163312052844,0.646381655460069,0.688123258884477,0.667463683736507,0.880172433330452,26.71069717,26.65335083,26.49101448,26.33036423,26.59306145,26.2577095,26.05957413,26.55770111,NA
"AK3",26.2785406125,26.01957512,0.0659584910318324,0.18634296530721,-1.85272822888027,26.1564903275,26.141625405,0.26408569398256,0.117874550896232,-0.0726912092826489,0.0904864524647245,0.904695754660726,0.615376470181425,0.445083107887787,0.972899104436609,0.864474969488398,25.77094841,26.21965027,26.01990128,26.06780052,26.36577988,26.26958275,26.205513,26.27328682,NA
"AKAP8L",24.4675498,24.040284155,0.415744441507741,0.50995230377772,-0.918378675552333,24.328080175,24.17975378,0.290178322458472,0.675076397091732,-0.285472360564992,0.252730759563992,0.667092131540842,0.218535936958891,0.646756388717159,0.887998746260294,0.618331694820624,24.1479454,24.54757309,24.13414383,23.3314743,24.01581764,24.60098457,24.27598,24.97741699,NA
"AKR1A1",31.8494944575,32.2832012175,0.156330886583652,0.121121449818515,3.10147767801514,32.0979747775,32.0347208975,0.154842582630079,0.371304717449667,-0.222358966320575,0.00282275801096776,0.394096536813438,0.0439288866251807,0.106319568936038,0.73869318081357,0.334291091825171,32.28771973,32.14937592,32.44198608,32.25372314,32.02326965,31.93153381,31.76441956,31.67875481,NA
"AKR1B1",30.53496027,30.7487330425,0.168770119199885,0.0699645907985256,1.65475860847271,30.6676898,30.6160035125,0.130873759328773,0.211979574921828,-0.293408689127933,0.0574035985605387,0.557571205163125,0.146022395247515,0.372152698983841,0.833715491310673,0.536243519807569,30.75429916,30.64915848,30.80839157,30.78308296,30.77721596,30.4900856,30.38494301,30.48759651,NA
"AKR7A2",28.727314475,28.92978382,0.0594476297312158,0.141980005199195,1.86024554903703,28.8241839425,28.8329143525,0.165054645255805,0.154038037641609,0.0546876312750692,0.0910716451723675,0.928488686285421,0.645962604987298,0.445112665779946,0.97851691899875,0.880039646515796,29.07042885,28.73508644,28.93106079,28.9825592,28.76569176,28.72552872,28.64399338,28.77404404,NA
"ALAD",27.5477271075,27.70123911,0.0282423187677966,0.0365646402411249,4.69892952093799,27.61352539,27.6354408275,0.093880319081971,0.0933355211851717,0.234118487819471,0.00412273556541882,0.446871675729499,0.885686497540525,0.121332550995175,0.768915198955347,0.968810937752105,27.69889259,27.68565369,27.66776848,27.75264168,27.56259918,27.5069561,27.57000542,27.55134773,NA
"ALB",37.4041481025,37.408947945,0.159598636302192,0.11677880894737,0.0343244467666772,37.4257764825,37.387319565,0.146580465060345,0.129044894698166,-0.278489056366111,0.969858370322323,0.763503713071885,0.919075473918167,0.992090080816818,0.924130404095092,0.975637167884409,37.54121017,37.32805634,37.29507065,37.47145462,37.27299881,37.56084061,37.26034927,37.52240372,NA
"ALCAM",26.138395785,26.245930195,0.315863918146073,0.144194443762982,0.437982883181098,26.15850401,26.22582197,0.247318288096183,0.253147541634391,0.269002956938997,0.632781290318923,0.76266240087057,0.809022724738505,0.874486950601649,0.923903950066134,0.942520657325179,26.06954384,26.30124474,26.40863037,26.20430183,25.85433769,26.40888977,26.41477203,25.87558365,NA
"ALDH16A1",24.6185927375,24.65648079,0.20004199369039,0.242735361248236,0.170348122878194,24.5203485475,24.75472498,0.173119767973504,0.182489074697496,1.31771259556548,0.815822128996464,0.198726135413859,0.874545896069654,0.945078372064048,0.596337701155699,0.964956613595688,24.70667267,24.39754295,24.55420685,24.96750069,24.35057449,24.62660408,24.66388893,24.83330345,NA
"ALDH18A1",28.40547657,29.404402255,0.560590622910585,0.0888863609017211,2.48891804170984,29.0624413475,28.7474374775,0.4739709668202,0.834624193845938,-0.464133669392422,0.0238264870337677,0.325776463838538,0.409629476775366,0.246586077939677,0.697691847829483,0.744282453777379,29.33756065,29.52727318,29.3405571,29.41221809,28.45963287,28.92529869,28.62093735,27.61603737,NA
"ALDH1A1",33.463912965,33.1986503625,0.135183175513762,0.119576505286438,-2.07855697791856,33.3431139025,33.319449425,0.275695657213477,0.0556874912221159,-0.118986706364824,0.0144383934244107,0.730923399587583,0.0497582425640827,0.201621851033735,0.913487236075912,0.352579189804439,33.21798325,33.02455521,33.28691864,33.26514435,33.48603821,33.64387894,33.39048767,33.33524704,NA
"ALDH1A2",30.1908760075,30.359324455,0.127583638712517,0.240980749505264,0.873662207367537,30.2205090525,30.32969141,0.153260597772851,0.248656169278293,0.528622138351899,0.169209525695443,0.338628761127134,0.0728579422696526,0.565938662112133,0.706831319622215,0.407518095351579,30.32902908,30.03721428,30.47450447,30.59654999,30.36348343,30.15230942,30.18931007,30.05840111,NA
"ALDH1L2",24.6442642225,25.8562479025,0.881648036103606,0.252578990804178,1.86890878948745,24.9902153025,25.5102968225,1.24660941168529,0.293276007006859,0.574325932592144,0.0142744790641598,0.1496311081546,0.0508811935457226,0.200558036976764,0.541396711020119,0.357693048119802,25.81137276,26.18714523,25.85283852,25.5736351,23.47184563,24.49049759,25.47215462,25.14255905,NA
"ALDH2",28.15454674,28.6347870825,0.365621414510771,0.213128580589992,1.60480562279379,28.3619828225,28.427351,0.49296792378937,0.294941737779723,0.160923377420415,0.134872314559256,0.811657499442454,0.935137784659586,0.522867897972394,0.943542391843971,0.981894673892566,28.39456177,28.83189201,28.79560089,28.51709366,28.5471611,27.67431641,28.27719498,28.11951447,NA
"ALDH3A2",29.1082129475,28.816440105,0.285730725577458,0.147149461893652,-1.2838674540815,29.107450485,28.8172025675,0.268559717307898,0.178220037928053,-1.27351518306197,0.0908223296667576,0.0920017931162027,0.784894402413585,0.445112665779946,0.447208244216779,0.934281522184877,28.93179321,28.95293808,28.71607208,28.66495705,29.50398445,29.0410862,28.82186317,29.06591797,NA
"ALDH4A1",28.2465052625,28.100934505,0.0549458276282977,0.202541974702977,-0.980966477622449,28.1951041225,28.152335645,0.0847895697946262,0.223071347761247,-0.253449566484052,0.29882936848892,0.743661936085749,0.605423310350493,0.678841212834138,0.91671042744334,0.859156016433954,28.24404335,28.06891823,28.26378441,27.82699203,28.24526787,28.22218704,28.32307053,28.19549561,NA
"ALDH5A1",28.2223782525,28.2547526325,0.278237703799166,0.223923462080258,0.128192528870398,28.2549147575,28.2222161275,0.277153647449871,0.225232603712278,-0.129483598236562,0.888940909118457,0.887838919072874,0.901599086330701,0.96893745694392,0.96893745694392,0.972899104436609,28.42594337,28.14491653,27.99258804,28.45556259,27.91843414,28.53036499,28.37036133,28.07035255,NA
"ALDH6A1",29.2074584975,29.1903677,0.108208139490575,0.125058300046638,-0.146153741122785,29.1797928825,29.218033315,0.095445602397329,0.132130844114879,0.331783592203059,0.871882683484515,0.720132344060635,0.978252414373069,0.963880085278826,0.909520596070164,0.993450061134875,29.05569077,29.28392029,29.3088665,29.11299324,29.16872978,29.21083069,29.35357094,29.09670258,NA
"ALDH7A1",27.603152275,29.2518005375,1.20838729356091,0.475506059813502,1.79545626986376,28.6027283675,28.252224445,1.66264216873121,0.807497541019905,-0.268177005379735,0.0935214694709638,0.665497436310128,0.641471673325267,0.450120038585043,0.887998746260294,0.878586140062346,29.63892746,29.59347153,28.61708832,29.15771484,29.03556442,26.14295006,27.93027115,27.30382347,NA
"ALDH9A1",29.7964305875,29.965642925,0.158458252335863,0.118439993950292,1.20963119897287,29.92644739,29.8356261225,0.10344128023021,0.205003641754371,-0.559355235526768,0.118371100964169,0.34712344438252,0.162072354608116,0.496045086438293,0.71217089173793,0.558914785252936,30.02221107,29.85382652,30.10474586,29.88178825,30.00811768,29.82163429,29.70816612,29.64780426,NA
"ALDOA",32.993558885,33.0633916875,0.0635391362969304,0.10361674092751,0.812513440511279,33.0133943575,33.043556215,0.043599222446915,0.1245686440559,0.323199704828646,0.114215013644986,0.433355007379154,0.0208505094638762,0.488956974472878,0.761128976596842,0.237176929908734,33.01641083,32.95197678,33.19281006,33.09236908,33.03219986,33.05298996,32.97826767,32.91077805,NA
"ALDOC",30.4755306225,30.3077402125,0.154353563448608,0.187879193749107,-0.975891750140063,30.4298620225,30.3534088125,0.214851410175195,0.16683775886952,-0.397472146036797,0.289519223818186,0.607950456552005,0.571653969631763,0.672331645288031,0.860224228631487,0.840666296545733,30.48048592,30.1268177,30.45894814,30.16470909,30.63426018,30.47788429,30.52402496,30.26595306,NA
"ALOX15",28.562773705,28.727193355,0.362948017359578,0.444075365197843,0.405428436406871,28.5983934425,28.6915736175,0.303086522957494,0.499306456074601,0.225607812463872,0.127098611920316,0.337457691030261,0.00139855723373862,0.514080955591658,0.706591337355235,0.0731436525237438,28.36828041,28.31807709,29.09572029,29.12669563,28.93663216,28.77058411,28.41868591,28.12519264,NA
"ALYREF",28.3376016625,28.195604325,0.238676918846875,0.160297032269693,-0.698461936097136,28.245182515,28.2880234725,0.122720714041323,0.2825243953507,0.196691637397523,0.222226657273018,0.685558032327752,0.0424646355923156,0.620648330485824,0.895643119084036,0.328905611378767,28.32461548,28.31267929,28.16326904,27.98185349,28.28016472,28.06327057,28.36690521,28.64006615,NA
